exchange,trading_symbol,groww_symbol,name,series,isin,exchange_token
BSE,GUJINJEC,BSE-GUJINJEC,Gujarat Inject,X,INE659F01014,524238
BSE,CORALAB,BSE-CORALAB,Coral Labs,X,INE683E01017,524506
BSE,BODALCHEM,BSE-BODALCHEM,Bodal Chemicals,B,INE338D01028,524370
BSE,AAREYDRUGS,BSE-AAREYDRUGS,Aarey Pharma,T,INE198H01019,524412
BSE,VINATIORGA,BSE-VINATIORGA,Vinati Organics,A,INE410B01037,524200
BSE,MARKSANS,BSE-MARKSANS,Marksans Pharma,A,INE750C01026,524404
BSE,PNTKYOR,BSE-PNTKYOR,Pentokey Organy,XT,INE702E01015,524210
BSE,AARTIDRUGS,BSE-AARTIDRUGS,Aarti Drugs,B,INE767A01016,524348
BSE,TCMLMTD,BSE-TCMLMTD,TCM,X,INE034F01010,524156
BSE,CARYSIL,BSE-CARYSIL,Carysil,B,INE482D01024,524091
BSE,JAYSYNTH,BSE-JAYSYNTH,Jaysynth Orgochem,X,INE263B01022,524592
BSE,UNRYLMA,BSE-UNRYLMA,Uniroyal Marine,X,INE602H01010,526113
BSE,HESTERBIO,BSE-HESTERBIO,Hester Biosciences,B,INE782E01017,524669
BSE,LUDLOWJUT,BSE-LUDLOWJUT,Ludlow Jute,XT,INE983C01015,526179
BSE,TITANBIO,BSE-TITANBIO,Titan Biotech,XT,INE150C01011,524717
BSE,JAUSPOL,BSE-JAUSPOL,Jauss Polymers,X,INE593O01017,526001
BSE,CAPLIPOINT,BSE-CAPLIPOINT,Caplin Point Labs,A,INE475E01026,524742
BSE,STDSFAC,BSE-STDSFAC,Standard Surfactants,X,INE307D01015,526231
BSE,GALXBRG,BSE-GALXBRG,Galaxy Bearings,X,INE020S01012,526073
BSE,SUPERTEX,BSE-SUPERTEX,Supertex Industries,X,INE881B01054,526133
BSE,STELLANT,BSE-STELLANT,Stellant Securities,XT,INE395F01023,526071
BSE,SOTL,BSE-SOTL,Savita Oil Tech,B,INE035D01020,524667
BSE,KARANWO,BSE-KARANWO,Manor Estates,XT,INE327D01013,526115
BSE,FISCHER,BSE-FISCHER,Fischer Medical,B,INE771F01041,524743
BSE,BNAGROCHEM,BSE-BNAGROCHEM,BN Agrochem,X,INE00HZ01011,526125
BSE,ALUFLUOR,BSE-ALUFLUOR,Alufluoride,X,INE058F01019,524634
BSE,ISTRNETWK,BSE-ISTRNETWK,iStreet Network,XT,INE532B01020,524622
BSE,TIRUSTA,BSE-TIRUSTA,Tirupati Starch,X,INE314D01011,524582
BSE,DIVSHKT,BSE-DIVSHKT,Divyashakti Granites,X,INE410G01010,526315
BSE,JENBURPH,BSE-JENBURPH,Jenburkt Pharma,X,INE354A01013,524731
BSE,ORIENTLTD,BSE-ORIENTLTD,Orient Press,B,INE609C01024,526325
BSE,PRIYALT,BSE-PRIYALT,Priya,X,INE686C01014,524580
BSE,GLOBUSCON,BSE-GLOBUSCON,Globus Power Gen,X,INE064L01015,526025
BSE,AEONXDIGI,BSE-AEONXDIGI,Aeonx Digital Techno,X,INE994D01010,524594
BSE,BASANTGL,BSE-BASANTGL,Basant Agro Tech,X,INE473E01021,524687
BSE,AUROPHARMA,BSE-AUROPHARMA,Aurobindo Pharma,A,INE406A01037,524804
BSE,LINKPH,BSE-LINKPH,Link Pharmachem,X,INE302F01011,524748
BSE,MEDINOV,BSE-MEDINOV,Medinova Diagnostic,X,INE047C01019,526301
BSE,HITECHCORP,BSE-HITECHCORP,Hitech Corporation,B,INE120D01012,526217
BSE,SCAGRO,BSE-SCAGRO,SC Agrotech,X,INE895E01017,526081
BSE,EMMESSA,BSE-EMMESSA,EBNL,X,INE634B01016,524768
BSE,PHYTO,BSE-PHYTO,Phyto Chem India,X,INE037C01010,524808
BSE,SANDUPHQ,BSE-SANDUPHQ,Sandu Pharma,X,INE751D01014,524703
BSE,GAGAN,BSE-GAGAN,Gagan Gases,XT,INE076D01016,524624
BSE,RALEGRA,BSE-RALEGRA,Ravileela Granites,X,INE427E01027,526095
BSE,CUBEXTUB,BSE-CUBEXTUB,Cubex Tubings,T,INE144D01012,526027
BSE,HEMORGANIC,BSE-HEMORGANIC,Hemo Organic,X,INE422G01015,524590
BSE,SUNPHARMA,BSE-SUNPHARMA,Sun Pharma Inds.,A,INE044A01036,524715
BSE,OXYGENTAPH,BSE-OXYGENTAPH,Oxygenta,XT,INE102E01018,524636
BSE,BERLDRG,BSE-BERLDRG,Beryl Drugs,X,INE415H01017,524606
BSE,WELCURE,BSE-WELCURE,Welcure Drugs,XT,INE331C01017,524661
BSE,INDXTRA,BSE-INDXTRA,IEL,X,INE056E01024,524614
BSE,CRSTCHM,BSE-CRSTCHM,Crestchem,X,INE293N01016,526269
BSE,NATCAPSUQ,BSE-NATCAPSUQ,Natural Capsules,B,INE936B01015,524654
BSE,SDL,BSE-SDL,Span Divergent,XT,INE004E01016,524727
BSE,VIVIDIND,BSE-VIVIDIND,Vivid Global Inds,X,INE737C01023,524576
BSE,MIDEASTP,BSE-MIDEASTP,Mideast Portfolio Mgmt,X,INE033E01015,526251
BSE,SPENTA,BSE-SPENTA,Spenta International,X,INE175C01018,526161
BSE,NATCOPHARM,BSE-NATCOPHARM,Natco Pharma,A,INE987B01026,524816
BSE,BIJHANS,BSE-BIJHANS,Bijoy Hans,X,INE491D01017,524723
BSE,AKSHARCHEM,BSE-AKSHARCHEM,Aksharchem (India),B,INE542B01011,524598
BSE,POLYCHMP,BSE-POLYCHMP,Polymechplast Machines,X,INE809B01014,526043
BSE,PARKERAC,BSE-PARKERAC,Parker Agro Chem,X,INE750B01010,524628
BSE,NACLIND,BSE-NACLIND,NACL Industries,T,INE295D01020,524709
BSE,BDH,BSE-BDH,BDH Inds,X,INE278D01018,524828
BSE,SURJIND,BSE-SURJIND,Suraj Industries,X,INE170U01011,526211
BSE,KABSON,BSE-KABSON,Kabsons Industries,X,INE645C01010,524675
BSE,SHETR,BSE-SHETR,Shetron,X,INE278C01010,526137
BSE,ARCHITORG,BSE-ARCHITORG,Archit Organosys,X,INE078I01011,524640
BSE,PREMEXPLN,BSE-PREMEXPLN,Premier Explosives,B,INE863B01029,526247
BSE,SHERVANI,BSE-SHERVANI,Shervani Industrial,X,INE011D01013,526117
BSE,TRABI,BSE-TRABI,Transgene Biotek,X,INE773D01018,526139
BSE,PANAMAPET,BSE-PANAMAPET,Panama Petrochem,B,INE305C01029,524820
BSE,BIBCL,BSE-BIBCL,Bharat Immunological,B,INE994B01014,524663
BSE,NGLFINE,BSE-NGLFINE,NGL Fine Chem,B,INE887E01022,524774
BSE,INDOAMIN,BSE-INDOAMIN,Indo Amines,B,INE760F01028,524648
BSE,ANDREWYU,BSE-ANDREWYU,Andrew Yule & Co,B,INE449C01025,526173
BSE,SHUKRAPHAR,BSE-SHUKRAPHAR,Shukra Pharma,XT,INE551C01044,524632
BSE,MOLDTECH,BSE-MOLDTECH,Mold-Tek Tech,B,INE835B01035,526263
BSE,MULTIBASE,BSE-MULTIBASE,Multibase India,X,INE678F01014,526169
BSE,MPL,BSE-MPL,MPL Plastics,X,INE343A01016,526143
BSE,AMRAPLIN,BSE-AMRAPLIN,Amrapali Inds,X,INE762C01021,526241
BSE,ROYALCU,BSE-ROYALCU,Royal Cushion Vinyl,X,INE618A01011,526193
BSE,BALPHARMA,BSE-BALPHARMA,Bal Pharma,B,INE083D01012,524824
BSE,DYNAMIND,BSE-DYNAMIND,Dynamic Industries,X,INE457C01010,524818
BSE,FILATEX,BSE-FILATEX,Filatex India,B,INE816B01035,526227
BSE,NIKHILAD,BSE-NIKHILAD,Nikhil Adhesives,X,INE926C01022,526159
BSE,MORGAN,BSE-MORGAN,Morgan Ventures,X,INE902C01015,526237
BSE,BLOOM,BSE-BLOOM,Bloom Dekor,XT,INE253C01013,526225
BSE,DECIPHER,BSE-DECIPHER,Decipher Labs,X,INE643N01012,524752
BSE,VISTAPH,BSE-VISTAPH,Vista Pharms,X,INE427C01021,524711
BSE,MPHASIS,BSE-MPHASIS,Mphasis,A,INE356A01018,526299
BSE,ASHRAM,BSE-ASHRAM,Ashram Online Com,X,INE293C01019,526187
BSE,HIKAL,BSE-HIKAL,Hikal,B,INE475B01022,524735
BSE,EVERESTO,BSE-EVERESTO,Everest Organics,XT,INE334C01029,524790
BSE,SIKOZY,BSE-SIKOZY,Sikozy Realtors,X,INE528E01022,524642
BSE,BHUDEVI,BSE-BHUDEVI,Bhudevi Infra Proj,XT,INE432N01010,526488
BSE,PGFOILQ,BSE-PGFOILQ,PG Foils,X,INE078D01012,526747
BSE,VISIONCINE,BSE-VISIONCINE,Vision Cinemas,X,INE515B01025,526441
BSE,DUROPACK,BSE-DUROPACK,Duro Pack,X,INE138B01018,526355
BSE,SFPIL,BSE-SFPIL,Square Four,X,INE716K01020,526532
BSE,SAENTER,BSE-SAENTER,South Asian Entr,XT,INE118B01010,526477
BSE,BLUEDART,BSE-BLUEDART,Blue Dart Express,A,INE233B01017,526612
BSE,INDRANIB,BSE-INDRANIB,Indrayani Biotech,X,INE007C01021,526445
BSE,NTCIND,BSE-NTCIND,NTC Industries,X,INE920C01017,526723
BSE,NICCOPAR,BSE-NICCOPAR,Nicco Parks,X,INE653C01022,526721
BSE,TPLPLASTEH,BSE-TPLPLASTEH,TPL Plastech,B,INE413G01022,526582
BSE,PROMACT,BSE-PROMACT,Promact Impex,XT,INE818D01011,526494
BSE,ENTRINT,BSE-ENTRINT,Enterprise Intl,X,INE439G01019,526574
BSE,ALPINEHOU,BSE-ALPINEHOU,Alpine Housing Dev,X,INE840D01015,526519
BSE,PATINTLOG,BSE-PATINTLOG,Patel Integrated Log,B,INE529D01014,526381
BSE,SANDESH,BSE-SANDESH,Sandesh,B,INE583B01015,526725
BSE,ELEMARB,BSE-ELEMARB,Elegant Marbles&Gran,X,INE095B01010,526705
BSE,THAKDEV,BSE-THAKDEV,Thakkers Developer,X,INE403F01017,526654
BSE,ADARSHPL,BSE-ADARSHPL,Adarsh Plant,X,INE627D01016,526711
BSE,LIPPISYS,BSE-LIPPISYS,Lippi Systems,X,INE845B01018,526604
BSE,GARNET,BSE-GARNET,Garnet Construction,XT,INE797D01017,526727
BSE,PRATIK,BSE-PRATIK,Pratik Panels,X,INE206C01029,526490
BSE,KEEPLEARN,BSE-KEEPLEARN,DSJ Communications,B,INE055C01020,526677
BSE,CHOKSILA,BSE-CHOKSILA,Choksi Laboratories,X,INE493D01013,526546
BSE,HAMPTON,BSE-HAMPTON,Ritesh Properties,X,INE299D01022,526407
BSE,KKALPANAIND,BSE-KKALPANAIND,Kkalpana Inds,XT,INE301C01028,526409
BSE,NIRBHAYIND,BSE-NIRBHAYIND,Nirbhay Colours,ZP,INE218T01010,526349
BSE,GANESHHOU,BSE-GANESHHOU,Ganesh Housing,A,INE460C01014,526367
BSE,TEXELIN,BSE-TEXELIN,Texel Industries,X,INE594V01028,526638
BSE,NATPLAS,BSE-NATPLAS,National Plastic Ind,X,INE233D01013,526616
BSE,ARENTERP,BSE-ARENTERP,Rajdarshan Inds,B,INE610C01014,526662
BSE,AMBIT,BSE-AMBIT,Ambitious Plastomac,XT,INE267C01013,526439
BSE,PERFEPA,BSE-PERFEPA,Perfectpac,X,INE759I01024,526435
BSE,BIL,BSE-BIL,Bhartiya Intl,B,INE828A01016,526666
BSE,MFLINDIA,BSE-MFLINDIA,MFL India,X,INE244C01020,526622
BSE,SALGUTI,BSE-SALGUTI,Salguti Industries,XT,INE159C01012,526554
BSE,BITS,BSE-BITS,BITS,X,INE839A01021,526709
BSE,RAYALEMA,BSE-RAYALEMA,Royale Manor Hotel,X,INE008C01011,526640
BSE,NMDC,BSE-NMDC,NMDC,A,INE584A01023,526371
BSE,EXPOEAPL,BSE-EXPOEAPL,Expo Eng. & Projects,X,INE561D01025,526614
BSE,WIMPLAST,BSE-WIMPLAST,Wim Plast,X,INE015B01018,526586
BSE,WWALUM,BSE-WWALUM,Worldwide Aluminium,X,INE550D01010,526525
BSE,OKPLA,BSE-OKPLA,OK Play India,X,INE870B01024,526415
BSE,SANGHIIND,BSE-SANGHIIND,Sanghi Industries,B,INE999B01013,526521
BSE,SYSTMTXC,BSE-SYSTMTXC,Systematix Corp,B,INE356B01024,526506
BSE,SWARNSAR,BSE-SWARNSAR,Swarnsarita,X,INE967A01012,526365
BSE,ELECTHERM,BSE-ELECTHERM,Electrotherm India,B,INE822G01016,526608
BSE,AEIM,BSE-AEIM,Artificial Electro,XT,INE072B01027,526443
BSE,KRITI,BSE-KRITI,Kriti Industries,T,INE479D01038,526423
BSE,ECOPLAST,BSE-ECOPLAST,Ecoplast,X,INE423D01010,526703
BSE,SHAWGELTIN,BSE-SHAWGELTIN,Narmada Gelatines,X,INE869A01010,526739
BSE,ELEFLOR,BSE-ELEFLOR,Elegant Floriculture,XT,INE152E01013,526473
BSE,RISHIROOP,BSE-RISHIROOP,Rishiroop,X,INE582D01013,526492
BSE,ADVMULT,BSE-ADVMULT,Advance Multitech,XT,INE875S01019,526331
BSE,BRIGHTBR,BSE-BRIGHTBR,Bright Brothers,X,INE630D01010,526731
BSE,PHOTOQUP,BSE-PHOTOQUP,Photoquip (India),X,INE813B01016,526588
BSE,PHOENXINTL,BSE-PHOENXINTL,Phoenix Intl,X,INE245B01011,526481
BSE,KAMATHOTEL,BSE-KAMATHOTEL,Kamat Hotels,B,INE967C01018,526668
BSE,TFCILTD,BSE-TFCILTD,TFCI,B,INE305A01023,526650
BSE,HOWARHO,BSE-HOWARHO,Howard Hotels,X,INE931B01016,526761
BSE,GOLDIAM,BSE-GOLDIAM,Goldiam Intl,A,INE025B01025,526729
BSE,GRATEXI,BSE-GRATEXI,Gratex Industries,XT,INE915E01013,526751
BSE,POLOHOT,BSE-POLOHOT,Polo Hotels,Z,INE084C01012,526687
BSE,ALPHAGEO,BSE-ALPHAGEO,Alphageo (India),B,INE137C01018,526397
BSE,VALIANT,BSE-VALIANT,Valiant Comm,XT,INE760B01019,526775
BSE,MIDWEST,BSE-MIDWEST,Midwest Gold,XT,INE519N01014,526570
BSE,EUROLED,BSE-EUROLED,Euro Leder Fashion,X,INE940E01011,526468
BSE,TIRTPLS,BSE-TIRTPLS,Tirth Plastic,XT,INE008N01018,526675
BSE,CINDHO,BSE-CINDHO,Cindrella Hotels,X,INE908C01012,526373
BSE,VELHO,BSE-VELHO,Velan Hotels,X,INE548D01014,526755
BSE,IIRM,BSE-IIRM,IIRM Holdings India,X,INE670C01026,526530
BSE,WINSOMBR,BSE-WINSOMBR,Winsome Breweries,X,INE391C01011,526471
BSE,ASMTEC,BSE-ASMTEC,ASM Technologies,B,INE867C01010,526433
BSE,SHREYASI,BSE-SHREYASI,Shreyas Intermediate,X,INE115F01017,526335
BSE,MIRZAINT,BSE-MIRZAINT,Mirza International,B,INE771A01026,526642
BSE,SHAHISHIP,BSE-SHAHISHIP,Shahi Shipping,X,INE825D01016,526508
BSE,SKYIND,BSE-SKYIND,Sky Industries,X,INE765B01018,526479
BSE,LIBERTSHOE,BSE-LIBERTSHOE,Liberty Shoes,B,INE557B01019,526596
BSE,STRGRENWO,BSE-STRGRENWO,Sterling Greenwoods,X,INE398F01019,526500
BSE,AJWAFUN,BSE-AJWAFUN,Ajwa Fun World,P,INE863E01015,526628
BSE,PRESSURS,BSE-PRESSURS,Pressure Sensitive,Z,INE891E01024,526773
BSE,PANJON,BSE-PANJON,Panjon,X,INE744D01019,526345
BSE,HPBL,BSE-HPBL,HCP Plastene,X,INE136C01044,526717
BSE,CCHHL,BSE-CCHHL,Country Club,B,INE652F01027,526550
BSE,SGLRES,BSE-SGLRES,SGL Resources,X,INE967B01028,526544
BSE,HEERAISP,BSE-HEERAISP,Heera Ispat,XT,INE025D01013,526967
BSE,SAMRATPH,BSE-SAMRATPH,Samrat Pharmachem,X,INE103E01016,530125
BSE,YASHRAJC,BSE-YASHRAJC,Yashraj Containeurs,XT,INE095C01018,530063
BSE,NILE,BSE-NILE,NILE,X,INE445D01013,530129
BSE,PURETROP,BSE-PURETROP,Puretrop Fruits,X,INE795D01011,530077
BSE,21STCENMGM,BSE-21STCENMGM,21st Cent Mgt,B,INE253B01015,526921
BSE,SIDDHEGA,BSE-SIDDHEGA,Siddheswari Garments,XT,INE797C01019,526877
BSE,JUBLPHARMA,BSE-JUBLPHARMA,Jubilant Pharmova,A,INE700A01033,530019
BSE,URJA,BSE-URJA,Urja Global,B,INE550C01020,526987
BSE,SAMYAKINT,BSE-SAMYAKINT,Samyak Intl,XT,INE607G01011,530025
BSE,LASTMILE,BSE-LASTMILE,Last Mile Enterprise,X,INE404B01022,526961
BSE,ARUNIS,BSE-ARUNIS,Arunis Abode,XT,INE377D01018,526935
BSE,MANGCHEFER,BSE-MANGCHEFER,Mangalore Chemical,B,INE558B01017,530011
BSE,GREENPLY,BSE-GREENPLY,Greenply Industries,B,INE461C01038,526797
BSE,AADIIND,BSE-AADIIND,Aadi Industries,X,INE563D01013,530027
BSE,TITANSEC,BSE-TITANSEC,Titan Securities,X,INE090D01017,530045
BSE,PRADHIN,BSE-PRADHIN,Pradhin,X,INE656B01027,530095
BSE,VAICC,BSE-VAICC,Vaishno Cement,P,INE116E01018,526941
BSE,KUMPFIN,BSE-KUMPFIN,Kumbhat Financial,X,INE795E01019,526869
BSE,SEAMECLTD,BSE-SEAMECLTD,Seamec,B,INE497B01018,526807
BSE,SELAN,BSE-SELAN,Antelopus Selan Ener,B,INE818A01017,530075
BSE,LORDSHOTL,BSE-LORDSHOTL,Lords Ishwar Hotels,X,INE689J01013,530065
BSE,KREONFIN,BSE-KREONFIN,Kreon Financial Serv,XT,INE302C01018,530139
BSE,DAICHI,BSE-DAICHI,Dai Ichi Karkaria,X,INE928C01010,526821
BSE,ACKNIT,BSE-ACKNIT,Acknit Industries,X,INE326C01017,530043
BSE,SHIKHAR,BSE-SHIKHAR,Shikhar Consultants,XT,INE641B01011,526883
BSE,SIL,BSE-SIL,Standard Industries,B,INE173A01025,530017
BSE,REALECO,BSE-REALECO,Real Eco Energy,X,INE055E01034,530053
BSE,DRAGARWQ,BSE-DRAGARWQ,Dr Agarwal's Hosp,B,INE934C01018,526783
BSE,ASHSI,BSE-ASHSI,Ashirwad Steels,X,INE338C01012,526847
BSE,RAJPACK,BSE-RAJPACK,Raj Packaging Inds,X,INE639C01013,530111
BSE,STYLAMIND,BSE-STYLAMIND,Stylam Industries,B,INE239C01020,526951
BSE,SONALAD,BSE-SONALAD,Sonal Adhesives,X,INE344I01017,526901
BSE,SHAKTIPR,BSE-SHAKTIPR,Shakti Press,XT,INE794C01016,526841
BSE,HRYNSHP,BSE-HRYNSHP,Hariyana Ship,X,INE400G01011,526931
BSE,SIPL,BSE-SIPL,Shelter Infra,X,INE413C01013,526839
BSE,NPRFIN,BSE-NPRFIN,NPR Finance,X,INE446D01011,530127
BSE,RAJGASES,BSE-RAJGASES,Rajasthan Gases,X,INE184D01026,526873
BSE,DHOOTIN,BSE-DHOOTIN,Dhoot Industrial Fin,X,INE313G01016,526971
BSE,LAOPALA,BSE-LAOPALA,La Opala Rg,B,INE059D01020,526947
BSE,MHSGRMS,BSE-MHSGRMS,Mahasagar Travels,ZP,INE007G01014,526795
BSE,JKTYRE,BSE-JKTYRE,JK Tyre & Industries,A,INE573A01042,530007
BSE,SANGHVIMOV,BSE-SANGHVIMOV,Sanghvi Movers,A,INE989A01032,530073
BSE,AMCOIND,BSE-AMCOIND,Amco India,XT,INE924B01011,530133
BSE,PADMAIND,BSE-PADMAIND,Padmanabh Industries,X,INE743D01011,526905
BSE,RAJINFRA,BSE-RAJINFRA,Rajeswari Infra,Z,INE016C01014,526823
BSE,CHEVIOT,BSE-CHEVIOT,Cheviot Co,B,INE974B01016,526817
BSE,63MOONS,BSE-63MOONS,63 Moons Tech,B,INE111B01023,526881
BSE,VIVANZA,BSE-VIVANZA,Vivanza Biosciences,X,INE984E01035,530057
BSE,ASHAPURMIN,BSE-ASHAPURMIN,Ashapura Minechem,B,INE348A01023,527001
BSE,GYANDEV,BSE-GYANDEV,Gyan Developers,XT,INE487G01018,530141
BSE,INTECCAP,BSE-INTECCAP,Intec Capital,X,INE017E01018,526871
BSE,RISHILASE,BSE-RISHILASE,Rishi Laser,X,INE988D01012,526861
BSE,NATRAJPR,BSE-NATRAJPR,Natraj Proteins,X,INE444D01016,530119
BSE,GUJALKALI,BSE-GUJALKALI,Gujarat Alkalies,B,INE186A01019,530001
BSE,SHBAJRG,BSE-SHBAJRG,Shri Bajrang,XT,INE402H01015,526981
BSE,MONGIPA,BSE-MONGIPA,Moongipa Capital,X,INE153K01018,530167
BSE,MOHITPPR,BSE-MOHITPPR,Mohit Paper Mills,X,INE388C01017,530169
BSE,SHREEPAC,BSE-SHREEPAC,Shree Pacetronix,XT,INE847D01010,527005
BSE,INDIACEM,BSE-INDIACEM,India Cements,A,INE383A01012,530005
BSE,WOODSVILA,BSE-WOODSVILA,Woodsvilla,X,INE374J01020,526959
BSE,MKTCREAT,BSE-MKTCREAT,Mrkt Creators,X,INE944C01017,526891
BSE,OPTIEMUS,BSE-OPTIEMUS,Optiemus infracom,B,INE350C01017,530135
BSE,HFIL,BSE-HFIL,Himalaya Food,X,INE552B01010,526899
BSE,CRIMSON,BSE-CRIMSON,Crimson Metal Engg,P,INE318P01016,526977
BSE,VENUSREM,BSE-VENUSREM,Venus Remedies,B,INE411B01019,526953
BSE,TYROON,BSE-TYROON,Tyroon Tea,X,INE945B01016,526945
BSE,FAZE3Q,BSE-FAZE3Q,Faze Three,B,INE963C01033,530079
BSE,THEINVEST,BSE-THEINVEST,Inv Trust of India,B,INE924D01017,530023
BSE,BI,BSE-BI,Bilcare,X,INE986A01012,526853
BSE,PRIVISCL,BSE-PRIVISCL,Privi Speciality Che,B,INE959A01019,530117
BSE,ANUPAM,BSE-ANUPAM,Anupam Finserv,X,INE069B01023,530109
BSE,GARODCH,BSE-GARODCH,Garodia Chemicals,P,INE236P01010,530161
BSE,ISFL,BSE-ISFL,ISF,X,INE973B01026,526859
BSE,AREXMIS,BSE-AREXMIS,Arex Industries,X,INE480H01011,526851
BSE,GUJCRAFT,BSE-GUJCRAFT,Gujarat Craft Inds,X,INE372D01019,526965
BSE,RAGHUNAT,BSE-RAGHUNAT,Raghunath Intl,X,INE753B01014,526813
BSE,SARLAPOLY,BSE-SARLAPOLY,Sarla Performance,B,INE453D01025,526885
BSE,KERALAYUR,BSE-KERALAYUR,Kerala Ayurveda,XT,INE817B01025,530163
BSE,KISAN,BSE-KISAN,Kisan Mouldings,X,INE017C01012,530145
BSE,CSLFINANCE,BSE-CSLFINANCE,CSL Finance,B,INE718F01018,530067
BSE,BANARBEADS,BSE-BANARBEADS,Banaras Beads,B,INE655B01011,526849
BSE,CONFIPET,BSE-CONFIPET,Confidence Petro,B,INE552D01024,526829
BSE,JAINCO,BSE-JAINCO,Jainco Projects,X,INE966C01010,526865
BSE,SPICEISLIN,BSE-SPICEISLIN,Spice Islands Inds.,XT,INE882D01017,526827
BSE,PRABHHANS,BSE-PRABHHANS,Prabhhans Inds,X,INE428P01013,530361
BSE,KUWERIN,BSE-KUWERIN,Kuwer Industries,X,INE430F01010,530421
BSE,EXPLICITFIN,BSE-EXPLICITFIN,Explicit Finance,XT,INE335G01019,530571
BSE,HINDTIN,BSE-HINDTIN,Hindustan Tin Works,X,INE428D01019,530315
BSE,SIDDHA,BSE-SIDDHA,Siddha Ventures,X,INE140C01012,530439
BSE,RUNGTAIR,BSE-RUNGTAIR,Rungta Irrigation,X,INE347C01013,530449
BSE,OSCARGLO,BSE-OSCARGLO,Oscar Global,XT,INE473F01010,530173
BSE,NRBBEARING,BSE-NRBBEARING,NRB Bearings,B,INE349A01021,530367
BSE,ODYSSEY,BSE-ODYSSEY,Odyssey Tech,X,INE213B01019,530175
BSE,BRIDGESE,BSE-BRIDGESE,Bridge Securites,X,INE958C01025,530249
BSE,ORIENTBELL,BSE-ORIENTBELL,Orient Bell,B,INE607D01018,530365
BSE,KENFIN,BSE-KENFIN,Ken Financial Serv,X,INE395E01018,530547
BSE,RSCINT,BSE-RSCINT,RSC International,XT,INE015F01019,530179
BSE,PARACABLES,BSE-PARACABLES,Paramount Comm,B,INE074B01023,530555
BSE,DAULAT,BSE-DAULAT,Daulat Securities,X,INE108C01019,530171
BSE,SWASTIKA,BSE-SWASTIKA,Swastika Investmart,X,INE691C01022,530585
BSE,TINNARUBR,BSE-TINNARUBR,Tinna Rubber,B,INE015C01016,530475
BSE,CHOKSI,BSE-CHOKSI,Choksi Asia,X,INE865B01016,530427
BSE,GODAVARI,BSE-GODAVARI,Godavari Drugs,X,INE362C01012,530317
BSE,KALLAM,BSE-KALLAM,Kallam Textiles,X,INE629F01025,530201
BSE,ATHARVENT,BSE-ATHARVENT,Atharv Enterprises,X,INE354E01031,530187
BSE,KJMCFIN,BSE-KJMCFIN,KJMC Financial,X,INE533C01018,530235
BSE,SABOOSOD,BSE-SABOOSOD,Saboo Sodium Chloro,X,INE440C01016,530461
BSE,GARGFUR,BSE-GARGFUR,Garg Furnace,X,INE194E01015,530615
BSE,GENUSPOWER,BSE-GENUSPOWER,Genus Power Infra,A,INE955D01029,530343
BSE,COSCO,BSE-COSCO,COSCO India,X,INE949B01018,530545
BSE,ARIGATO,BSE-ARIGATO,Arigato Universe,X,INE021N01011,530267
BSE,GTTDATA,BSE-GTTDATA,GTT Data Solutions,X,INE959B01017,530457
BSE,VINYOFL,BSE-VINYOFL,Vinyoflex,X,INE526H01011,530401
BSE,RISAINTL,BSE-RISAINTL,Risa International,X,INE001O01029,530251
BSE,SHILPAMED,BSE-SHILPAMED,Shilpa Medicare,A,INE790G01031,530549
BSE,ARYAMAN,BSE-ARYAMAN,Aryaman Fin Service,XT,INE032E01017,530245
BSE,UYFINCORP,BSE-UYFINCORP,UY Fincorp,B,INE152C01025,530579
BSE,PICCADIL,BSE-PICCADIL,Piccadily Agro,B,INE546C01010,530305
BSE,RRETAIL,BSE-RRETAIL,Rajnish Retail,X,INE786J01033,530525
BSE,KINGSINFR,BSE-KINGSINFR,Kings Infra Ventures,X,INE050N01010,530215
BSE,KIMIABL,BSE-KIMIABL,Kimia Biosciences,XT,INE285U01025,530313
BSE,CLSEL,BSE-CLSEL,Chaman L S Exports,B,INE419D01026,530307
BSE,AKCAPIT,BSE-AKCAPIT,AK Capital Serv,X,INE701G01012,530499
BSE,PREMCO,BSE-PREMCO,Premco Global,X,INE001E01012,530331
BSE,ASIANENE,BSE-ASIANENE,Asian Energy Serv,B,INE276G01015,530355
BSE,INTSTOIL,BSE-INTSTOIL,Interstate Oil,XT,INE003B01014,530259
BSE,THEMISMED,BSE-THEMISMED,Themis Medicare,B,INE083B01024,530199
BSE,TELECANOR,BSE-TELECANOR,TeleCanor Global,X,INE381G01013,530595
BSE,DBSTOCKBRO,BSE-DBSTOCKBRO,DB Stock Brokers,B,INE921B01025,530393
BSE,SAINIK,BSE-SAINIK,Sainik Finance,XT,INE584B01013,530265
BSE,NILAINFRA,BSE-NILAINFRA,Nila Infrastructures,B,INE937C01029,530377
BSE,BRAWN,BSE-BRAWN,Brawn Biotech,X,INE899B01015,530207
BSE,KOTHARIPRO,BSE-KOTHARIPRO,Kothari Products,B,INE823A01017,530299
BSE,SHRAJOI,BSE-SHRAJOI,Shree Rajiv Oil,X,INE418K01015,530295
BSE,EKAMLEA,BSE-EKAMLEA,Ekam Leasing & Fin,X,INE906L01025,530581
BSE,UGARSUGAR,BSE-UGARSUGAR,Ugar Sugar Works,B,INE071E01023,530363
BSE,SUBSM,BSE-SUBSM,Subhash Silk Mills,X,INE690D01014,530231
BSE,JINDCAP,BSE-JINDCAP,Jindal Capital,X,INE356F01017,530405
